time_close,time_period_start,time_period_end,time_open,price_open,price_high,price_low,price_close,volume_traded,trades_count
2022-02-28 23:59:59.996559+00:00,2022-02-28T00:00:00.0000000Z,2022-03-01T00:00:00.0000000Z,2022-02-28T00:00:00.1830660Z,37716.57,44256.08,37447.6,43192.66,46860.50600319,876066
2022-03-01 23:59:59.669756+00:00,2022-03-01T00:00:00.0000000Z,2022-03-02T00:00:00.0000000Z,2022-03-01T00:00:00.0122800Z,43189.61,45014.0,42820.241,44439.95,42800.23136523,848446
2022-03-02 23:59:59.885727+00:00,2022-03-02T00:00:00.0000000Z,2022-03-03T00:00:00.0000000Z,2022-03-02T00:00:00.1103440Z,44440.0,45426.45,43342.16,43912.34,30984.72995775,736808
2022-03-03 23:59:59.426247+00:00,2022-03-03T00:00:00.0000000Z,2022-03-04T00:00:00.0000000Z,2022-03-03T00:00:00.0848360Z,43916.47,44136.36,41807.0,42464.41,32033.64934011,674679
2022-03-04 23:59:59.986897+00:00,2022-03-04T00:00:00.0000000Z,2022-03-05T00:00:00.0000000Z,2022-03-04T00:00:00.1040000Z,42463.75,42540.57,38546.0,39166.51,43880.79951583,843303
2022-03-05 23:59:59.761006+00:00,2022-03-05T00:00:00.0000000Z,2022-03-06T00:00:00.0000000Z,2022-03-05T00:00:00.0173710Z,39166.5,39624.6,38587.27,39402.43,13472.81187982,433564
2022-03-06 23:59:59.995818+00:00,2022-03-06T00:00:00.0000000Z,2022-03-07T00:00:00.0000000Z,2022-03-06T00:00:00.0161390Z,39407.87,39730.5,38091.02,38408.38,17159.89875646,455181
2022-03-07 23:59:59.920000+00:00,2022-03-07T00:00:00.0000000Z,2022-03-08T00:00:00.0000000Z,2022-03-07T00:00:00.1602220Z,38406.82,39559.0,37159.4,38000.0,33243.15978935,729025
2022-03-08 23:59:59.778254+00:00,2022-03-08T00:00:00.0000000Z,2022-03-09T00:00:00.0000000Z,2022-03-08T00:00:00.1537160Z,37991.05,39377.81,37851.54,38749.38,30950.17041955,681917
2022-03-09 23:59:59.950121+00:00,2022-03-09T00:00:00.0000000Z,2022-03-10T00:00:00.0000000Z,2022-03-09T00:00:00.1492750Z,38749.16,42597.84,38655.98,41953.97,39555.89110729,745326
2022-03-10 23:59:59.572000+00:00,2022-03-10T00:00:00.0000000Z,2022-03-11T00:00:00.0000000Z,2022-03-10T00:00:00.1228260Z,41949.28,42053.95,38545.19,39435.8,34944.20765119,707746
2022-03-11 23:59:59.530248+00:00,2022-03-11T00:00:00.0000000Z,2022-03-12T00:00:00.0000000Z,2022-03-11T00:00:00.1166670Z,39431.4,40266.0,38234.08,38732.04,27100.37130942,687860
2022-03-12 23:59:59.455376+00:00,2022-03-12T00:00:00.0000000Z,2022-03-13T00:00:00.0000000Z,2022-03-12T00:00:00.3425210Z,38732.33,39499.8,38653.89,38813.02,9975.97144826,342077
2022-03-13 23:59:59.956939+00:00,2022-03-13T00:00:00.0000000Z,2022-03-14T00:00:00.0000000Z,2022-03-13T00:00:00.1873410Z,38815.56,39318.19,37580.86,37793.01,13598.84492715,410779
2022-03-14 23:59:58.625983+00:00,2022-03-14T00:00:00.0000000Z,2022-03-15T00:00:00.0000000Z,2022-03-14T00:00:00.4762840Z,37793.4,39932.251,37524.5,39674.17,23329.66309974,593837
2022-03-15 23:59:58.946949+00:00,2022-03-15T00:00:00.0000000Z,2022-03-16T00:00:00.0000000Z,2022-03-15T00:00:00.0488140Z,39678.51,39971.05,38106.671,39298.1,23291.7902789,642392
2022-03-16 23:59:59.820223+00:00,2022-03-16T00:00:00.0000000Z,2022-03-17T00:00:00.0000000Z,2022-03-16T00:00:00.2149530Z,39298.11,41720.5,38807.5,41127.97,44102.06733497,1133901
2022-03-17 23:59:59.695236+00:00,2022-03-17T00:00:00.0000000Z,2022-03-18T00:00:00.0000000Z,2022-03-17T00:00:00.1564610Z,41127.96,41497.24,40449.06,40950.33,22473.39633838,760826
2022-03-18 23:59:59.843964+00:00,2022-03-18T00:00:00.0000000Z,2022-03-19T00:00:00.0000000Z,2022-03-18T00:00:00.2806480Z,40950.23,42396.04,40068.88,41774.98,26983.79576879,726548
2022-03-19 23:59:59.788758+00:00,2022-03-19T00:00:00.0000000Z,2022-03-20T00:00:00.0000000Z,2022-03-19T00:00:00.5916120Z,41781.37,42429.0,41503.0,42232.26,12779.22000326,483456
2022-03-20 23:59:59.920337+00:00,2022-03-20T00:00:00.0000000Z,2022-03-21T00:00:00.0000000Z,2022-03-20T00:00:00.0230180Z,42232.05,42330.1,40918.72,41287.24,12583.45002069,451083
2022-03-21 23:59:59.777444+00:00,2022-03-21T00:00:00.0000000Z,2022-03-22T00:00:00.0000000Z,2022-03-21T00:00:00.0361240Z,41287.24,41588.7,40483.0,41017.71,19384.99704463,560054
2022-03-22 23:59:59.994887+00:00,2022-03-22T00:00:00.0000000Z,2022-03-23T00:00:00.0000000Z,2022-03-22T00:00:00.0762630Z,41017.7,43402.6,40882.5,42378.26,31842.3005367,709067
2022-03-23 23:59:59.904338+00:00,2022-03-23T00:00:00.0000000Z,2022-03-24T00:00:00.0000000Z,2022-03-23T00:00:00.0806460Z,42376.03,43051.993,41633.991,42899.71,21859.01162659,589022
2022-03-24 23:59:59.949513+00:00,2022-03-24T00:00:00.0000000Z,2022-03-25T00:00:00.0000000Z,2022-03-24T00:00:00.3448470Z,42899.71,44246.9,42615.5,44012.29,31559.02912508,744998
2022-03-25 23:59:59.923344+00:00,2022-03-25T00:00:00.0000000Z,2022-03-26T00:00:00.0000000Z,2022-03-25T00:00:00.1203950Z,44012.36,45137.12,43574.0,44331.85,28051.60978419,696697
2022-03-26 23:59:59.597252+00:00,2022-03-26T00:00:00.0000000Z,2022-03-27T00:00:00.0000000Z,2022-03-26T00:00:00.2490000Z,44334.08,44820.58,44091.09,44539.42,10525.41026688,460238
2022-03-27 23:59:59.487017+00:00,2022-03-27T00:00:00.0000000Z,2022-03-28T00:00:00.0000000Z,2022-03-27T00:00:01.1270000Z,44544.25,46976.1,44437.22,46850.01,17600.13388473,560478
2022-03-28 23:59:59.956909+00:00,2022-03-28T00:00:00.0000000Z,2022-03-29T00:00:00.0000000Z,2022-03-28T00:00:00.4755620Z,46850.01,48240.0,46662.28,47144.92,30391.60306435,870821
2022-03-29 23:59:59.811000+00:00,2022-03-29T00:00:00.0000000Z,2022-03-30T00:00:00.0000000Z,2022-03-29T00:00:00.1441120Z,47146.92,48138.6,46589.0,47440.2,23836.50972566,664134
2022-03-30 23:59:59.922798+00:00,2022-03-30T00:00:00.0000000Z,2022-03-31T00:00:00.0000000Z,2022-03-30T00:00:00.0765910Z,47448.41,47723.0,46253.5,47078.03,19486.08846863,608936
2022-03-31 23:59:59.462213+00:00,2022-03-31T00:00:00.0000000Z,2022-04-01T00:00:00.0000000Z,2022-03-31T00:00:00.3168340Z,47078.02,47624.5,45204.5,45528.45,24858.40320126,646993
2022-04-01 23:59:59.881651+00:00,2022-04-01T00:00:00.0000000Z,2022-04-02T00:00:00.0000000Z,2022-04-01T00:00:00.5742460Z,45525.25,46739.81,44223.0,46296.34,28628.47689784,745406
2022-04-02 23:59:59.949782+00:00,2022-04-02T00:00:00.0000000Z,2022-04-03T00:00:00.0000000Z,2022-04-02T00:00:00.1112750Z,46296.36,47227.5,45396.0,45826.27,13375.02212875,536241
2022-04-03 23:59:59.329932+00:00,2022-04-03T00:00:00.0000000Z,2022-04-04T00:00:00.0000000Z,2022-04-03T00:00:00.2304600Z,45826.24,47469.4,45552.07,46422.16,14374.90312653,456174
2022-04-04 23:59:59.226823+00:00,2022-04-04T00:00:00.0000000Z,2022-04-05T00:00:00.0000000Z,2022-04-04T00:00:00.0040000Z,46424.2,46903.5,45123.9,46596.83,23448.88477574,568044
2022-04-05 23:59:59.977838+00:00,2022-04-05T00:00:00.0000000Z,2022-04-06T00:00:00.0000000Z,2022-04-05T00:00:00.0050000Z,46617.1,47201.0,45342.33,45506.5,23573.72181689,649165
2022-04-06 23:59:59.933548+00:00,2022-04-06T00:00:00.0000000Z,2022-04-07T00:00:00.0000000Z,2022-04-06T00:00:00.0030000Z,45498.3,45548.77,43086.8,43166.7,40703.91076543,894006
2022-04-07 23:59:59.878499+00:00,2022-04-07T00:00:00.0000000Z,2022-04-08T00:00:00.0000000Z,2022-04-07T00:00:00.0390000Z,43179.5,43920.8,42734.69,43452.18,19800.36553531,597633
2022-04-08 23:59:59.392117+00:00,2022-04-08T00:00:00.0000000Z,2022-04-09T00:00:00.0000000Z,2022-04-08T00:00:00.0720000Z,43469.8,44000.0,42104.92,42262.02,20418.14348841,654768
2022-04-09 23:59:59.373528+00:00,2022-04-09T00:00:00.0000000Z,2022-04-10T00:00:00.0000000Z,2022-04-09T00:00:00.7173270Z,42261.9,42832.0,42111.0,42766.93,7108.79414658,420893
2022-04-10 23:59:59.991717+00:00,2022-04-10T00:00:00.0000000Z,2022-04-11T00:00:00.0000000Z,2022-04-10T00:00:00.1783020Z,42766.46,43505.0,41805.4,42165.96,9837.4460356,405303
2022-04-11 23:59:59.992111+00:00,2022-04-11T00:00:00.0000000Z,2022-04-12T00:00:00.0000000Z,2022-04-11T00:00:00.0024030Z,42165.96,42424.14,39184.5,39535.87,28510.89825646,795184
2022-04-12 23:59:59.774866+00:00,2022-04-12T00:00:00.0000000Z,2022-04-13T00:00:00.0000000Z,2022-04-12T00:00:00.0685090Z,39535.88,40707.0,39250.0,40086.23,22865.50950633,712399
2022-04-13 23:59:59.957341+00:00,2022-04-13T00:00:00.0000000Z,2022-04-14T00:00:00.0000000Z,2022-04-13T00:00:00.0398160Z,40086.7,41570.88,39550.0,41146.68,21388.33642583,592384
2022-04-14 23:59:59.807866+00:00,2022-04-14T00:00:00.0000000Z,2022-04-15T00:00:00.0000000Z,2022-04-14T00:00:00.0330000Z,41141.31,41512.43,39554.5,39954.08,17575.91503963,625388
2022-04-15 23:59:59.421999+00:00,2022-04-15T00:00:00.0000000Z,2022-04-16T00:00:00.0000000Z,2022-04-15T00:00:00.2837990Z,39953.62,40890.3,39767.5,40554.58,11180.32487539,485044
2022-04-16 23:59:59.518044+00:00,2022-04-16T00:00:00.0000000Z,2022-04-17T00:00:00.0000000Z,2022-04-16T00:00:00.2369090Z,40554.6,40737.9,40002.0,40387.6,6120.54574812,367232
2022-04-17 23:59:59.794000+00:00,2022-04-17T00:00:00.0000000Z,2022-04-18T00:00:00.0000000Z,2022-04-17T00:00:00.5507680Z,40387.6,40652.8,39529.0,39681.2,7960.78902813,359097
2022-04-18 23:59:59.997099+00:00,2022-04-18T00:00:00.0000000Z,2022-04-19T00:00:00.0000000Z,2022-04-18T00:00:00.3802520Z,39681.11,41124.0,38535.5,40803.58,24064.16645327,665893
2022-04-19 23:59:59.516453+00:00,2022-04-19T00:00:00.0000000Z,2022-04-20T00:00:00.0000000Z,2022-04-19T00:00:00.1089360Z,40810.87,41825.8,40571.99,41503.85,15583.64851459,511573
2022-04-20 23:59:59.114123+00:00,2022-04-20T00:00:00.0000000Z,2022-04-21T00:00:00.0000000Z,2022-04-20T00:00:00.0381740Z,41501.56,42243.0,40852.5,41377.61,21130.63736568,615000
2022-04-21 23:59:59.590981+00:00,2022-04-21T00:00:00.0000000Z,2022-04-22T00:00:00.0000000Z,2022-04-21T00:00:00.0620000Z,41370.0,43109.47,39744.75,40480.81,27241.76308618,755344
2022-04-22 23:59:59.693717+00:00,2022-04-22T00:00:00.0000000Z,2022-04-23T00:00:00.0000000Z,2022-04-22T00:00:00.1098750Z,40483.38,40818.5,39139.0,39712.25,25038.00664991,768360
2022-04-23 23:59:59.809641+00:00,2022-04-23T00:00:00.0000000Z,2022-04-24T00:00:00.0000000Z,2022-04-23T00:00:00.2625440Z,39712.2,39993.82,39292.0,39465.87,9440.05409445,429863
2022-04-24 23:59:59.957355+00:00,2022-04-24T00:00:00.0000000Z,2022-04-25T00:00:00.0000000Z,2022-04-24T00:00:00.0522080Z,39459.63,39945.74,38891.8,39464.56,9634.28953597,439695
2022-04-25 23:59:59.429147+00:00,2022-04-25T00:00:00.0000000Z,2022-04-26T00:00:00.0000000Z,2022-04-25T00:00:00.2802630Z,39463.75,40651.0,38171.51,40439.22,32377.30046282,964400
2022-04-26 23:59:59.638000+00:00,2022-04-26T00:00:00.0000000Z,2022-04-27T00:00:00.0000000Z,2022-04-26T00:00:00.2416720Z,40440.9,40817.16,37672.0,38121.7,34527.72605272,900645
2022-04-27 23:59:59.885727+00:00,2022-04-27T00:00:00.0000000Z,2022-04-28T00:00:00.0000000Z,2022-04-27T00:00:00.0206240Z,38118.43,39494.73,37882.83,39251.11,29681.73549509,800710
2022-04-28 23:59:59.691596+00:00,2022-04-28T00:00:00.0000000Z,2022-04-29T00:00:00.0000000Z,2022-04-28T00:00:00.3922690Z,39251.02,40400.0,38810.15,39743.22,25830.13062238,825626
2022-04-29 23:59:58.532119+00:00,2022-04-29T00:00:00.0000000Z,2022-04-30T00:00:00.0000000Z,2022-04-29T00:00:00.2572670Z,39741.21,39926.8,38131.8,38593.1,21591.12188972,832216
2022-04-30 23:59:59.543426+00:00,2022-04-30T00:00:00.0000000Z,2022-05-01T00:00:00.0000000Z,2022-04-30T00:00:00.5740000Z,38599.3,38799.12,37577.5,37644.1,10117.5200186,498881
2022-05-01 23:59:59.386062+00:00,2022-05-01T00:00:00.0000000Z,2022-05-02T00:00:00.0000000Z,2022-05-01T00:00:00.3306800Z,37640.35,38704.0,37399.4,38473.05,14117.70286263,489089
2022-05-02 23:59:59.641683+00:00,2022-05-02T00:00:00.0000000Z,2022-05-03T00:00:00.0000000Z,2022-05-02T00:00:00.2241370Z,38469.49,39206.0,38011.0,38510.89,27361.88216963,671756
2022-05-03 23:59:59.902587+00:00,2022-05-03T00:00:00.0000000Z,2022-05-04T00:00:00.0000000Z,2022-05-03T00:00:00.2066990Z,38510.88,38645.1,37505.01,37719.59,25016.535672,599695
2022-05-04 23:59:59.972201+00:00,2022-05-04T00:00:00.0000000Z,2022-05-05T00:00:00.0000000Z,2022-05-04T00:00:00.0505420Z,37719.58,40050.19,37651.38,39669.56,31721.95398886,690419
2022-05-05 23:59:59.926715+00:00,2022-05-05T00:00:00.0000000Z,2022-05-06T00:00:00.0000000Z,2022-05-05T00:00:00.0336590Z,39669.56,39864.55,35407.0,36537.22,45977.70197856,977499
2022-05-06 23:59:59.966584+00:00,2022-05-06T00:00:00.0000000Z,2022-05-07T00:00:00.0000000Z,2022-05-06T00:00:00.2232990Z,36537.22,36664.4,35250.0,35999.1,39509.94933369,948633
2022-05-07 23:59:59.994078+00:00,2022-05-07T00:00:00.0000000Z,2022-05-08T00:00:00.0000000Z,2022-05-07T00:00:00.3486580Z,35999.1,36125.0,34739.0,35458.0,15860.24353045,502277
2022-05-08 23:59:59.609945+00:00,2022-05-08T00:00:00.0000000Z,2022-05-09T00:00:00.0000000Z,2022-05-08T00:00:00.0050030Z,35458.0,35499.93,33645.5,34027.91,37208.53634553,733661
2022-05-09 23:59:59.958591+00:00,2022-05-09T00:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,2022-05-09T00:00:00.1939770Z,34033.49,34233.53,30010.0,30078.27,92152.83062086,1699799
2022-05-10 23:59:59.365757+00:00,2022-05-10T00:00:00.0000000Z,2022-05-11T00:00:00.0000000Z,2022-05-10T00:00:00.0272230Z,30078.27,32650.0,29728.0,31002.39,87954.76893246,1789399
2022-05-11 23:59:59.914000+00:00,2022-05-11T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,2022-05-11T00:00:00.4121840Z,31002.39,32185.9,27656.893,28972.5,120300.68671112,2263879
2022-05-12 23:59:59.969139+00:00,2022-05-12T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,2022-05-12T00:00:00.0574220Z,28977.75,30111.81,25297.5,28941.95,142136.84977251,2482167
2022-05-13 23:59:59.989309+00:00,2022-05-13T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,2022-05-13T00:00:00.0650440Z,28941.95,31000.0,28662.7,29232.18,56670.58540872,1206316
2022-05-14 23:59:59.877986+00:00,2022-05-14T00:00:00.0000000Z,2022-05-15T00:00:00.0000000Z,2022-05-14T00:00:00.8111110Z,29234.73,30287.82,28561.23,30041.88,24595.27394626,716483
2022-05-15 23:59:59.964471+00:00,2022-05-15T00:00:00.0000000Z,2022-05-16T00:00:00.0000000Z,2022-05-15T00:00:00.0821490Z,30041.9,31418.35,29433.5,31290.05,24240.27957026,681450
2022-05-16 23:59:59.973311+00:00,2022-05-16T00:00:00.0000000Z,2022-05-17T00:00:00.0000000Z,2022-05-16T00:00:00.0470000Z,31294.5,31294.5,29048.289,29839.89,36778.42737304,879892
2022-05-17 23:59:59.914275+00:00,2022-05-17T00:00:00.0000000Z,2022-05-18T00:00:00.0000000Z,2022-05-17T00:00:00.0052790Z,29839.89,30772.0,29398.0,30412.12,29554.04943631,703317
2022-05-18 23:59:59.637000+00:00,2022-05-18T00:00:00.0000000Z,2022-05-19T00:00:00.0000000Z,2022-05-18T00:00:00.0993450Z,30412.1,30681.5,28589.1,28664.3,41611.26640247,800679
2022-05-19 23:59:59.546806+00:00,2022-05-19T00:00:00.0000000Z,2022-05-20T00:00:00.0000000Z,2022-05-19T00:00:00.0504720Z,28671.5,30515.0,28643.876,30274.59,43141.18671437,783525
2022-05-20 23:59:58.717565+00:00,2022-05-20T00:00:00.0000000Z,2022-05-21T00:00:00.0000000Z,2022-05-20T00:00:00.0412310Z,30274.59,30739.5,28690.13,29155.75,51073.63026241,868255
2022-05-21 23:59:59.820427+00:00,2022-05-21T00:00:00.0000000Z,2022-05-22T00:00:00.0000000Z,2022-05-21T00:00:00.0173300Z,29155.74,29622.5,28913.26,29408.26,13537.09238332,410510
2022-05-22 23:59:58.687651+00:00,2022-05-22T00:00:00.0000000Z,2022-05-23T00:00:00.0000000Z,2022-05-22T00:00:00.3143360Z,29407.4,30500.0,29209.03,30260.87,18434.06873798,449441
2022-05-23 23:59:59.968782+00:00,2022-05-23T00:00:00.0000000Z,2022-05-24T00:00:00.0000000Z,2022-05-23T00:00:00.4947490Z,30258.04,30642.24,28829.5,29082.52,35387.14408055,703256
2022-05-24 23:59:58.188788+00:00,2022-05-24T00:00:00.0000000Z,2022-05-25T00:00:00.0000000Z,2022-05-24T00:00:00.2388120Z,29079.31,29860.0,28611.0,29626.44,25886.6948157,618524
2022-05-25 23:59:59.161778+00:00,2022-05-25T00:00:00.0000000Z,2022-05-26T00:00:00.0000000Z,2022-05-25T00:00:00.1582040Z,29627.61,30202.5,29296.12,29503.49,26434.20731268,573158
2022-05-26 23:59:59.979500+00:00,2022-05-26T00:00:00.0000000Z,2022-05-27T00:00:00.0000000Z,2022-05-26T00:00:00.1082110Z,29503.48,29860.0,27505.0,29166.06,43637.90918546,770705
2022-05-27 23:59:59.947940+00:00,2022-05-27T00:00:00.0000000Z,2022-05-28T00:00:00.0000000Z,2022-05-27T00:00:00.0593710Z,29166.06,29386.5,28220.0,28598.31,33858.10962661,768866
2022-05-28 23:59:59.887421+00:00,2022-05-28T00:00:00.0000000Z,2022-05-29T00:00:00.0000000Z,2022-05-28T00:00:00.1300000Z,28580.0,29239.52,28492.22,29008.99,11159.82533913,395791
